,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.987999975681304,no attack,0.0,0.30000000000000004,None,0.054244169260102004
1,0.36640000343322704,ProjectedGradientDescent,34.82697796821594,0.30000000000000004,None,2.8216058849334713
