,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.9911999702453611,no attack,0.0,0.30000000000000004,None,0.029568956851752003
1,0.048799999058246,ProjectedGradientDescent,135.98366737365723,0.30000000000000004,None,13.722648605346679
