,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.789499998092651,no attack,0.0,0.1,None,0.647334027481079
1,0.039299998432397,ProjectedGradientDescent,200.70491337776184,0.1,None,29.068275686645507
