,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.987999975681304,no attack,0.0,0.30000000000000004,None,0.054244169260102004
1,0.009899999946355001,ProjectedGradientDescent,155.00066614151,0.30000000000000004,None,24.36902576904297
