,accuracy,attack,attack_time,iteration,loss
0,0.923200011253356,MomentumIterativeMethod,59.674418210983276,2050,0.25457553425468504
1,0.9272000193595881,MadryEtAl,62.05292820930481,2050,0.23866764546791003
2,0.919000029563903,BasicIterativeMethod,60.28079104423523,2050,0.27612857299149
3,0.9289000034332271,ProjectedGradientDescent,59.9614052772522,2050,0.23539099657610002
4,0.961099982261657,FastGradientMethod,5.76686429977417,2050,0.10963004914480201
5,0.8959000110626221,MomentumIterativeMethod,60.00912857055664,600,0.28942524531185604
6,0.9000999927520751,MadryEtAl,63.70772743225098,600,0.271999402838945
7,0.8914999961853021,BasicIterativeMethod,57.45637774467468,600,0.30533745534420004
8,0.898999989032745,ProjectedGradientDescent,60.880685329437256,600,0.272376498797535
9,0.9397000074386591,FastGradientMethod,6.55080509185791,600,0.15374127135649301
10,0.845499992370605,MomentumIterativeMethod,62.45912742614746,2500,0.7448212491504841
11,0.845300018787384,MadryEtAl,58.912612199783325,2500,0.736564294231683
12,0.8400999903678891,BasicIterativeMethod,59.742520570755005,2500,0.7822871274538331
13,0.8483999967575071,ProjectedGradientDescent,58.561559438705444,2500,0.723763763323053
14,0.9350000023841851,FastGradientMethod,7.296645641326904,2500,0.22384843813823502
15,0.9050999879837031,MomentumIterativeMethod,61.06747364997864,1200,0.329934069425798
16,0.907899975776672,MadryEtAl,60.95591998100281,1200,0.31452981817768805
17,0.901099979877471,BasicIterativeMethod,60.69453978538513,1200,0.351371912527829
18,0.9092000126838681,ProjectedGradientDescent,57.74301743507385,1200,0.308579551183059
19,0.945599973201751,FastGradientMethod,7.018976926803589,1200,0.15725442972164602
20,0.9115999937057491,MomentumIterativeMethod,63.121060848236084,2700,0.36635400426089704
21,0.9174000024795531,MadryEtAl,59.88327193260193,2700,0.34948024449842
22,0.9067999720573421,BasicIterativeMethod,58.431344985961914,2700,0.39701188335549004
23,0.9161999821662901,ProjectedGradientDescent,58.40752625465393,2700,0.344928673624806
24,0.9519000053405761,FastGradientMethod,6.27673602104187,2700,0.17006883348912202
25,0.881099998950958,MomentumIterativeMethod,63.6721248626709,1600,0.37400931815505
26,0.883000016212463,MadryEtAl,59.26920819282532,1600,0.36057650497555704
27,0.8759999871253961,BasicIterativeMethod,59.999300718307495,1600,0.39535038182735405
28,0.880800008773803,ProjectedGradientDescent,58.673861265182495,1600,0.362258812630176
29,0.9359999895095821,FastGradientMethod,7.323192119598389,1600,0.17962921306043803
30,0.90090000629425,MomentumIterativeMethod,60.590903520584106,1350,0.34015146875977503
31,0.9071999788284301,MadryEtAl,61.840587854385376,1350,0.319538938832283
32,0.8955000042915341,BasicIterativeMethod,57.94211220741272,1350,0.364512403313815
33,0.9070000052452081,ProjectedGradientDescent,61.25602602958679,1350,0.31484978168280703
34,0.9419999718666071,FastGradientMethod,6.8183753490448,1350,0.167370823256019
35,0.916599988937377,MomentumIterativeMethod,59.321775913238525,2450,0.33487873608567703
36,0.921299993991851,MadryEtAl,60.65950679779053,2450,0.31707924260185105
37,0.9139000177383421,BasicIterativeMethod,59.60034441947937,2450,0.35844102151023605
38,0.9222999811172481,ProjectedGradientDescent,59.115110635757446,2450,0.31466844211481504
39,0.95660001039505,FastGradientMethod,7.133028030395508,2450,0.134415316133131
40,0.8715999722480771,MomentumIterativeMethod,61.78200578689575,1800,0.5097110604725771
41,0.8726000189781181,MadryEtAl,59.708224058151245,1800,0.493967040930315
42,0.8619999885559081,BasicIterativeMethod,59.54563903808594,1800,0.555685299608856
43,0.8737999796867371,ProjectedGradientDescent,60.45718836784363,1800,0.5008319393768901
44,0.93199998140335,FastGradientMethod,6.823126792907715,1800,0.215130979981273
45,0.9244999885559081,MomentumIterativeMethod,61.01472878456116,1250,0.280784557942091
46,0.928099989891052,MadryEtAl,60.06350016593933,1250,0.258762029892171
47,0.9197999835014341,BasicIterativeMethod,57.67416334152222,1250,0.30120074732420005
48,0.9273999929428101,ProjectedGradientDescent,59.08309078216553,1250,0.260190068937803
49,0.9563000202178951,FastGradientMethod,7.986513137817383,1250,0.13474803936416202
50,0.9182000160217281,MomentumIterativeMethod,60.35415744781494,2150,0.34381651066872204
51,0.9226999878883361,MadryEtAl,60.6245481967926,2150,0.316187562988247
52,0.914399981498718,BasicIterativeMethod,61.51650810241699,2150,0.368864121961034
53,0.9215999841690061,ProjectedGradientDescent,58.63930034637451,2150,0.321771910647838
54,0.9535999894142151,FastGradientMethod,6.753054857254028,2150,0.16009971501119102
55,0.836799979209899,MomentumIterativeMethod,61.60266661643982,300,0.5470114815562961
56,0.8346999883651731,MadryEtAl,58.52542805671692,300,0.546993593162298
57,0.823099970817565,BasicIterativeMethod,61.14454007148743,300,0.6008442745804781
58,0.8353000283241271,ProjectedGradientDescent,59.71252703666687,300,0.542027167764306
59,0.901300013065338,FastGradientMethod,7.351806640625,300,0.296932775203883
60,0.92110002040863,MomentumIterativeMethod,64.10940980911255,1450,0.25724598226100204
61,0.925400018692016,MadryEtAl,57.261818408966064,1450,0.24124080365151102
62,0.9182000160217281,BasicIterativeMethod,62.248178482055664,1450,0.27560377858206603
63,0.9247000217437741,ProjectedGradientDescent,61.74474549293518,1450,0.24223647679835503
64,0.9575999975204461,FastGradientMethod,7.969108581542969,1450,0.11615970393703301
65,0.8863000273704521,MomentumIterativeMethod,59.086472272872925,1650,0.48792158600352703
66,0.8842999935150141,MadryEtAl,63.67335391044617,1650,0.49423678513877006
67,0.8797000050544731,BasicIterativeMethod,60.40948462486267,1650,0.522229056946374
