,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.99260002374649,no attack,0.0,0.1,None,0.023503552503100003
1,0.40119999647140503,MomentumIterativeMethod,68.5312831401825,0.1,None,2.491434542655945
2,0.42669999599456704,MadryEtAl,66.54221272468567,0.1,None,2.25829391040802
3,0.42019999027252203,BasicIterativeMethod,68.47532987594604,0.1,None,2.2727952278137202
4,0.430299997329711,ProjectedGradientDescent,68.55880665779114,0.1,None,2.247783796691894
5,0.807099997997283,FastGradientMethod,8.035816431045532,0.1,None,0.6650160203576081
