,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.75569999217987,no attack,0.0,0.1,None,0.7482292693138121
1,0.043600000441074004,MomentumIterativeMethod,237.85964608192444,0.1,None,28.428816146850586
2,0.039299998432397,MadryEtAl,213.87561798095703,0.1,None,23.379688018798827
3,0.048399999737739,BasicIterativeMethod,204.40112686157227,0.1,None,22.716425119018556
4,0.03830000013113,ProjectedGradientDescent,194.80867981910706,0.1,None,23.384215353393554
5,0.096799999475479,FastGradientMethod,20.44804573059082,0.1,None,7.768801200866699
