,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.7465999722480771,no attack,0.0,0.1,None,0.772081226921081
1,0.07940000295639,MomentumIterativeMethod,234.31455087661743,0.1,None,24.946082772827147
2,0.044300001114606004,MadryEtAl,239.92372369766235,0.1,None,27.24658162231445
3,0.08429999649524601,BasicIterativeMethod,221.04272890090942,0.1,None,25.304035214233398
4,0.042199999094009004,ProjectedGradientDescent,224.16403937339783,0.1,None,27.28556830444336
5,0.108199998736381,FastGradientMethod,20.66819143295288,0.1,None,8.742910346984864
