,accuracy,attack,attack_time,epsilon,iteration,loss
0,0.99260002374649,no attack,0.0,0.30000000000000004,None,0.023503552503100003
1,0.0057999999262390006,MomentumIterativeMethod,75.70477819442749,0.30000000000000004,None,12.801367971801758
2,0.004900000058114,MadryEtAl,73.0767662525177,0.30000000000000004,None,16.58175023651123
3,0.005599999800324,BasicIterativeMethod,73.2076826095581,0.30000000000000004,None,16.87528222808838
4,0.004499999806284001,ProjectedGradientDescent,74.50477337837219,0.30000000000000004,None,16.561994989013673
5,0.26499998569488503,FastGradientMethod,7.481999397277832,0.30000000000000004,None,2.475238987922668
